0.8743554580902702,0.8634883834411933,0.8341780575454524,0.8296757320395479,0.7335871069648968,0.6865456906686448,0.7179352176221865,0.639824511003817,0.5823870352581489,0.608931630076097,0.5363287311213548,0.4747555095612486,0.44130736983706303,0.3460021675885899,0.35533249983273507,0.39028656436045095
0.9483811473044614,0.9245049876315239,0.9325118492936307,0.9462585589819654,0.9166139713472353,0.8805244476661864,0.8657295047468481,0.8170118089998419,0.7293748410568329,0.7075226340152054,0.6375858177921346,0.5906860499466792,0.5570076265450663,0.5372883841693912,0.42326941524616085,0.550453289096976
0.9623561867199514,0.9388826272953997,0.9396979211369738,0.944198561662779,0.907853284438897,0.8557589073816224,0.8202647078946608,0.7301278048186706,0.6672943090907407,0.6601912293582676,0.6065609653155799,0.6037675596820514,0.5299846207238202,0.5157759616019555,0.4941298631095236,0.5262160594686911
0.9419662626559029,0.9217751587823206,0.9132126243243163,0.9067225840782547,0.8586970262563112,0.8226202386029144,0.8157085520164509,0.8012291083522978,0.7421586778140378,0.7140883767784485,0.6979941307200708,0.6584346291385319,0.5998097882017888,0.558700568427673,0.40684048732730416,0.4565502579660045
0.9657963077883158,0.9431683401572111,0.9273603382589983,0.9101225403825763,0.8427753184669596,0.8048103477684687,0.7851580326342975,0.76204222820878,0.7137273171847784,0.7035537607026164,0.7005224086914614,0.639774305630179,0.6244722287216784,0.535042249565302,0.4181092735880147,0.317377635996751
0.869899891764976,0.8572531685787512,0.8238144409842746,0.8239587175672974,0.7749677599892477,0.7496381983787942,0.7551873438907871,0.7794816996812928,0.7168054103877162,0.7100654509962864,0.7154394670583699,0.6691459469819022,0.5907552716783935,0.4425414008248555,0.3990134283785054,0.564163162905142
0.976527244090873,0.9511061849929698,0.9258631355271313,0.8975721573304327,0.8196407733089078,0.7807518124373816,0.7624421504421708,0.7284433424764446,0.6656441482936963,0.6458563008535337,0.5953271019904685,0.5475268058928676,0.483724366332032,0.5367854935733054,0.42933664272634764,0.22894332279943258
0.9628516076936584,0.9452556491236989,0.9381090840025628,0.93168326414803,0.8838858559334264,0.8342260584232266,0.8088142899117735,0.7635227651597496,0.6939977545062734,0.6698672728881191,0.6667276955888859,0.6218754163248223,0.554761830421126,0.38062761593125993,0.3493661645625964,0.4781186583349206
0.9569438703047513,0.9501002069187734,0.9384657717562475,0.8920583473303267,0.8018914795476608,0.7613027060390551,0.7241748884950377,0.6833172401765253,0.6656790569398721,0.6428014828039461,0.6026222642337465,0.5450902562778688,0.3988894315291309,0.39635497921146057,0.44648861736363227,0.5135498658941214
0.9682072618752766,0.9444173278443204,0.9128489352208615,0.8833828818089821,0.8090711723089984,0.775089458096816,0.7683011074741644,0.7311984052829142,0.693016244248096,0.6925874696069043,0.6573763611937551,0.6335934293819834,0.6254400314785065,0.5203103844990978,0.423419717875697,0.43837336334165267
