,conv1,conv1_1,conv2,conv2_1,conv3,conv3_1,conv3_2,conv4,conv4_1,conv4_2,conv5,conv5_1,conv5_2,fc6,fc7,fc8a
84,-0.9638180990983024,-0.9335734371077439,-0.9291633848916077,-0.9145508195414146,-0.8810832305267163,-0.8622561251423978,-0.8429776738885786,-0.828717282424547,-0.7778016063916037,-0.7153957463834673,-0.7293234224656918,-0.6905764753712249,-0.6011784187241787,-0.5525792470058697,-0.4175167028012603,-0.4404751517072585
85,-0.9781018780639288,-0.9575169893350644,-0.9379607930101888,-0.9146380107163311,-0.8566130367301686,-0.8279750222475925,-0.8035556508505397,-0.7669605210206921,-0.7422520579113003,-0.7332349312118894,-0.6773426913407852,-0.6486838915268449,-0.5080224469220569,-0.4223879149865063,-0.4738569508610011,-0.5838098044159967
86,-0.9748919545841396,-0.9469396028837727,-0.9137606573847947,-0.8936308550563252,-0.807248680341545,-0.7652272995188611,-0.7569518296266886,-0.6472327246640722,-0.5969332284386741,-0.6124888288535546,-0.5074799389340627,-0.5069482412445971,-0.45944671853399965,-0.5942200686613236,-0.5164850091882026,-0.6311042764193993
87,-0.9709117201017643,-0.947536611311337,-0.9324212303588739,-0.9166218437598956,-0.8645002740292915,-0.8357875039256678,-0.8115411722641113,-0.7916243365968069,-0.7423459779465019,-0.6999273426474083,-0.6711566756666225,-0.6529300367797568,-0.5120105816230187,-0.526463658610009,-0.5550254707781918,-0.5870882448714452
88,-0.9575091093823491,-0.9364848189277439,-0.9069555391275841,-0.8860840359554699,-0.8163477218382679,-0.7638842071488452,-0.7448464318514287,-0.7096897917738739,-0.6339509998143636,-0.6329191532404228,-0.5825999788556164,-0.5616163500941815,-0.5332975112378622,-0.5084915585655718,-0.3498141744969647,-0.13570103018445742
89,-0.9683601973067921,-0.9467315545435695,-0.9272452734266764,-0.8730641383434272,-0.7685312468974935,-0.7345993352089765,-0.7235029444624528,-0.652296006237906,-0.629300974601767,-0.5983439666788346,-0.5832053512871955,-0.5670810410446379,-0.5275847862206032,-0.660062960363491,-0.6970970974605508,-0.7184626701206785
90,-0.9423658542426181,-0.9068057402268943,-0.9025570846606283,-0.9094701036587365,-0.860712428801592,-0.8124612721910002,-0.7947965096989038,-0.7236531030491128,-0.6664093765883169,-0.664301404163506,-0.5716683797955737,-0.5479744968777014,-0.5697808491054981,-0.5795815022356599,-0.5466099986507652,-0.683631570544292
91,-0.9623328165860089,-0.9493181606806058,-0.9433006357123703,-0.9395252856091016,-0.8833841168501622,-0.8358948744066248,-0.8166168273419078,-0.737804063098503,-0.6686055617279385,-0.6359095043317062,-0.6274311321232426,-0.6193493829771552,-0.4915167717113778,-0.4354724628392004,-0.4393886465021884,-0.2586904779559296
92,-0.9586577289947411,-0.9341853532313851,-0.8954309716229139,-0.8493102988705403,-0.752998865876179,-0.7102785794837034,-0.6915954224509182,-0.6491820576757562,-0.6128255446911284,-0.6104308828624647,-0.5444581932100407,-0.5213090825650561,-0.48189940658319297,-0.5550304209665429,-0.41389271296426383,-0.3503112235362053
93,-0.9376741754279299,-0.9379207111912014,-0.9324615694326723,-0.914194372405691,-0.8632656117638204,-0.8355343360071916,-0.8118680434295834,-0.7831942675734187,-0.7527679642734377,-0.7573701821417855,-0.7352849672824934,-0.6986560502102492,-0.698069947873169,-0.6427657812055279,-0.6469051859231307,-0.7218791558518214
94,-0.9857896310535537,-0.9678782836590653,-0.9447116962755401,-0.9077511936566421,-0.8329414343053937,-0.8036682520321448,-0.7858312704168021,-0.7270655711852949,-0.6854793015422339,-0.6681679402234098,-0.6277227659590197,-0.5945382264752791,-0.5147355740452926,-0.6167136649265471,-0.47556401113484703,-0.33030780295708906
95,-0.9291741928751797,-0.9216431859278834,-0.9151186712682664,-0.9180412499032429,-0.8753429135301402,-0.8335177380139989,-0.8193976339702882,-0.8104006717890213,-0.735112244876017,-0.7116263556692588,-0.6768615518335426,-0.6457949241993008,-0.5272180670198806,-0.4654970415868556,-0.4221271155988938,-0.40404246842944036
96,-0.957214393239435,-0.9379567780690578,-0.928075600719452,-0.9134285345726041,-0.8496713005244811,-0.81325049317565,-0.7852797975253809,-0.7334990383381659,-0.6726304889123088,-0.6214695547487972,-0.6608266596503389,-0.632575217626539,-0.5934877684207507,-0.6839012059278198,-0.6820830321990439,-0.7189423225833979
97,-0.9682803209613332,-0.9425573513716431,-0.9272704487053477,-0.9198624541611764,-0.8607931851788588,-0.8233897222326898,-0.8056583060310518,-0.7376874657138051,-0.715452933610706,-0.7037290122242299,-0.6067997236639511,-0.6381666836804907,-0.5159987286782265,-0.3476404740650028,-0.20986155140109744,-0.19915370300459756
98,-0.9584194453141225,-0.9371971393655723,-0.9026561572759852,-0.8750135911829444,-0.7931801409238375,-0.7554108464299598,-0.7378366396625377,-0.6950506691099364,-0.6600321572588408,-0.6588270665690904,-0.5597857147395822,-0.5346052089535678,-0.43386001676554836,-0.47931688606670053,-0.41623040845291137,-0.3838810374918441
99,-0.9115526868699151,-0.905945193417529,-0.9039037706906655,-0.9072474535427668,-0.8541598286117731,-0.8100648390973615,-0.805539461308594,-0.7675890809169316,-0.704613691486702,-0.6784068472249815,-0.6831130832241494,-0.6366914048528128,-0.6182340387657809,-0.505946180896751,-0.2207981742527081,-0.13872687068985023
100,-0.9668130574218647,-0.9473218102927671,-0.9503140074747445,-0.9173388629862962,-0.8452849766621384,-0.8106797890545947,-0.768579670044488,-0.6873543557095596,-0.6880328447122968,-0.6556512645647632,-0.5188797423409877,-0.5154479107198987,-0.472468802537765,-0.4711385120778673,-0.44393648450534595,-0.3352053294955889
101,-0.9747838833778725,-0.9573579994774069,-0.9135904860774264,-0.833931916345425,-0.7151267262935799,-0.6950705943235636,-0.6853001691600424,-0.5870813606772909,-0.6018550267016192,-0.6311797368718808,-0.47387525849464573,-0.4907785052614411,-0.46283817635718183,-0.5459435604100092,-0.5329632202310893,-0.5398011126654885
102,-0.9462726005846267,-0.9320055762432042,-0.9087736295546939,-0.8745723045956649,-0.7857186648550786,-0.7410069670930726,-0.7129805808248969,-0.6389068171537495,-0.6226583071285655,-0.6229394706973059,-0.5653014176760134,-0.5711711603748139,-0.5137529445358694,-0.5717771465039438,-0.4803086850375339,-0.39926354081464066
103,-0.9486942867536127,-0.9279246624505272,-0.8978920719875605,-0.8785879192812941,-0.8135145040209564,-0.7795711340966793,-0.778467477774044,-0.7689627323386306,-0.7127567782748065,-0.7149179919833146,-0.6724295893996453,-0.6478263344677064,-0.5842719271885837,-0.5212092006846143,-0.44366438693936794,-0.4150699045003577
104,-0.9592129155084754,-0.9608646111803267,-0.9644429281499868,-0.9289860135795732,-0.8213201968855626,-0.7712385609162606,-0.7046345922000057,-0.6094516844221799,-0.6220516798575901,-0.6075881129641371,-0.5560614178714536,-0.558872746164651,-0.4591239928633094,-0.4984510904464236,-0.6104426074880683,-0.4487879723118692
105,-0.9572135011843772,-0.9375989807871976,-0.9026526099829885,-0.8591799405419362,-0.7678584717597696,-0.737283378695552,-0.7321911419331035,-0.7023963604915205,-0.6504141889526543,-0.6517346968816964,-0.606214384986827,-0.5588397428762641,-0.4952203178885825,-0.49045806925688606,-0.38084613139481854,-0.23227478463007586
106,-0.9604587477337316,-0.9443651174860385,-0.9423958263334892,-0.9245641846168964,-0.8627892127778798,-0.8191323274659565,-0.7773417358668296,-0.7370870669220007,-0.6970142686893458,-0.6609790526907066,-0.6804098577921949,-0.6510862563604238,-0.6109581381225109,-0.5623299081553548,-0.6420830142144427,-0.6542938322464676
107,-0.9477285145884293,-0.9399085716730062,-0.9336408391385542,-0.9343775126351721,-0.8994291038162427,-0.861141826059699,-0.8418025767639572,-0.8294428603331778,-0.7726998540247141,-0.7456739917464009,-0.6845628759562632,-0.6899111440628841,-0.6709219858179063,-0.6011025194200845,-0.600808468000317,-0.45623282205110655
108,-0.9753902350764934,-0.9599824446388869,-0.9190134460177433,-0.8290586742639223,-0.6959863263335954,-0.6710726848255691,-0.6485104247690742,-0.5306869474278073,-0.5604684827767119,-0.5501545784726438,-0.4064386632110396,-0.425205723423115,-0.2984093545596879,-0.4043199840585381,-0.3151477614777699,-0.15553848299707057
109,-0.9709188622776053,-0.9471109467879355,-0.8888075576900364,-0.8071616424139996,-0.6947040062229698,-0.6706247898539645,-0.6621835076065534,-0.6036097209665626,-0.5913185701798755,-0.584814944011838,-0.46824117470320714,-0.46599165887088606,-0.4130913147215589,-0.3236657396950181,-0.26905551891752977,-0.20805597304468407
110,-0.9154189478868526,-0.9367369402156273,-0.9215886142618452,-0.89026781912969,-0.7969374759093084,-0.7599080883976037,-0.7339057121315025,-0.6655062820928195,-0.6062746646656347,-0.6338714682926319,-0.5461523343202122,-0.5071403438171245,-0.5570850800408573,-0.5249698719829599,-0.634549174393133,-0.7982392348733671
111,-0.9862319856811326,-0.9681387038537527,-0.950875499859887,-0.9230853142897699,-0.8630768214222567,-0.8359441308608521,-0.810391974423624,-0.7594617621529152,-0.7073486705386556,-0.6626151141571583,-0.644189900130282,-0.5721355618818398,-0.5137780448445036,-0.47907505970712355,-0.2929410781864089,-0.06605232461952724
112,-0.9567804827410051,-0.9365472356249832,-0.9418162322881451,-0.9515327975047836,-0.9175194166963772,-0.8670924885751181,-0.8424398744754817,-0.7459902266938896,-0.6793073829361675,-0.6550401103998974,-0.6318923574521995,-0.6209801051233675,-0.6108341958198996,-0.5377057650665105,-0.441391902566697,-0.4799001350164975
113,-0.9391628236170377,-0.9224915843185354,-0.9071956722153631,-0.9038504267940755,-0.8427168307402069,-0.7902181479001262,-0.7851130070000251,-0.7441639158979831,-0.6706855633929308,-0.6798970956310144,-0.6346975981062393,-0.6304080602167621,-0.6412223709930657,-0.4582728999912609,-0.3497240851825346,-0.4059558352282513
114,-0.9562373654657981,-0.9418803008122199,-0.9207043098229435,-0.9056346223552363,-0.8311559637392154,-0.7866274021536646,-0.7731948824583542,-0.7394308248872103,-0.6820140118047018,-0.6526240145435321,-0.6406655723252996,-0.619843800535141,-0.5751403709924422,-0.4331565749089179,-0.2839109597920615,-0.34034943894521297
115,-0.986786492840789,-0.9677335970108006,-0.9502779182077761,-0.8998888281838003,-0.7905742103830709,-0.7365775090934079,-0.7070809506858187,-0.637747148830662,-0.587866495860315,-0.5770843814373049,-0.5572467295956367,-0.5016356314225252,-0.3953125075458521,-0.41640689662295566,-0.2928043328890031,-0.11362502932217874
116,-0.9479036529059282,-0.9266357937619835,-0.9155926315460631,-0.9120861557441465,-0.8444970815503343,-0.79013740465117,-0.7727695745562987,-0.6907594941359331,-0.631514639005244,-0.6456006443459439,-0.5598524187255893,-0.5291127313918624,-0.4223969916646303,-0.4848041878024751,-0.38576512225036697,-0.35135850743260155
117,-0.9510648180343666,-0.9266713128906117,-0.8748172964988787,-0.8251154160895361,-0.7359710136070394,-0.7165975160519176,-0.7143152370172752,-0.676922757204415,-0.6542849673370152,-0.6728014186996858,-0.5776196794717783,-0.5643158390733779,-0.5480554990849342,-0.4658049091103792,-0.3144577436657296,-0.3416493840493553
118,-0.9592782967658691,-0.9256196957292038,-0.8820859890096383,-0.8406434479445604,-0.7905297827705207,-0.7755616127737491,-0.7372248712923093,-0.7565611665775296,-0.7447233176913801,-0.7072332258341574,-0.697428140936858,-0.676374317339766,-0.5853372112700381,-0.5189345441281237,-0.4725913155652335,-0.7321503644489799
119,-0.9757735558165204,-0.9585910567964651,-0.9605089579926092,-0.9291314709724979,-0.8387305475461697,-0.7827829340527984,-0.7214379195192167,-0.5974131641904473,-0.5912545325843518,-0.5662814896754869,-0.4940998124047723,-0.5004881921204186,-0.2748104219578682,-0.5351627044218203,-0.520898694048493,-0.5750321615653256
120,-0.9403424979166245,-0.9364003309989162,-0.9426448269911143,-0.9200163703918662,-0.8645050267617662,-0.82856453972077,-0.789325999418403,-0.7502315601871132,-0.6876379540417347,-0.6575103990840168,-0.6308440695855979,-0.5871896222671136,-0.5137330460755709,-0.4357739326038333,-0.4185902491829199,-0.19013689900644462
121,-0.9534269304959471,-0.9284113507003886,-0.9103997762451935,-0.9029963535935708,-0.8488495649908044,-0.7961056515145889,-0.7819664455186504,-0.7221342206165443,-0.6470167344938396,-0.6562333351552596,-0.5671674016118299,-0.5330536422890144,-0.49343010755555733,-0.32198071816127055,-0.18782322879311655,-0.20740324405675548
122,-0.9379562442538341,-0.9278580106531773,-0.8892625801909232,-0.8534047584924049,-0.753138801930712,-0.7115682422423443,-0.7224655824846111,-0.6826177921969987,-0.6286121358178629,-0.6659712380450594,-0.5956328897585924,-0.567028403622072,-0.5299564317791599,-0.43154898467173197,-0.3742807404920552,-0.2969168750982295
123,-0.9703632522465471,-0.9406756167949799,-0.9346455138830935,-0.9311214264334531,-0.9004094215365823,-0.8683633209154256,-0.8370338035817578,-0.8198512465478545,-0.7826698594402766,-0.7411565514643086,-0.7571316716974517,-0.728823651706817,-0.6980061176605923,-0.621897488634001,-0.5308528170879101,-0.5148784276374847
124,-0.9495677436695148,-0.933697976604421,-0.8897906649815661,-0.8265178987851034,-0.7302992212281585,-0.6898541453216795,-0.7028827961345844,-0.651407311668463,-0.5989806015001028,-0.6667589674062264,-0.5744721120684654,-0.5726858897202898,-0.509770476446471,-0.5719513169261508,-0.551592323361261,-0.5034454912899615
125,-0.9639461059867888,-0.9459297184500499,-0.9428160956398295,-0.9264945105593361,-0.8731896497136167,-0.83089624007794,-0.7889513801511712,-0.7740405670761572,-0.7339635719875484,-0.694535713399498,-0.685189305561434,-0.5928560535790012,-0.5307927343251564,-0.34940538309681185,-0.333012138194555,-0.3582748985067807
126,-0.9322952334151908,-0.9265155116582812,-0.930329085010339,-0.9317455676193653,-0.8936083951031668,-0.8612885236663939,-0.8319423912544868,-0.7902556993624869,-0.7343693726484435,-0.746465119300514,-0.7188655883426945,-0.7282848521874535,-0.7047685612320047,-0.6909747182647191,-0.6680399547604345,-0.7357650681498528
127,-0.9597984446963262,-0.9409957121027263,-0.9323224686635324,-0.9299105928302112,-0.8870292453149449,-0.8577945648077971,-0.8379002389084638,-0.8272032168954584,-0.7631754515550107,-0.7251956944660605,-0.7352605344420308,-0.7054171644884856,-0.6950886705526458,-0.6752974271666476,-0.6786557955887684,-0.46772039365874685
128,-0.8929573680539533,-0.9245511357232222,-0.9349804195665856,-0.9464594248484156,-0.9244648548585892,-0.8704663587263386,-0.8369382525720341,-0.7934339238096643,-0.6823163225471401,-0.6382510217098079,-0.6312921503273484,-0.567636087153346,-0.5149592431985022,-0.4761484412732302,-0.3703061266748149,-0.5184654207116839
129,-0.9359786971587614,-0.9188368419739019,-0.8945511018985948,-0.8783929762864064,-0.8001879524844431,-0.7485419840634322,-0.7420999349714752,-0.7336814886454874,-0.692667887224088,-0.6942846090675769,-0.6541155712829232,-0.614988772244033,-0.4144554299643596,-0.4989631033399374,-0.46027879854587755,-0.5567841318259632
130,-0.9753447750272708,-0.9552276705134852,-0.9107571386490143,-0.8300924824693627,-0.7026919473307588,-0.6832860340463716,-0.6739952664296746,-0.5834088695557036,-0.6028169179509509,-0.6104592057992486,-0.4741847510227519,-0.5343861208727487,-0.4545199130656514,-0.432903864191597,-0.3019448640530161,-0.3129020343907655
131,-0.9621106715376875,-0.9450350024220955,-0.932598828237662,-0.9014412850100296,-0.8314361453742706,-0.7901630426942454,-0.7616733476912547,-0.7133532640294337,-0.6824025331954479,-0.6638616969170055,-0.6439234522725859,-0.5514867117158495,-0.46835268131406393,-0.3559986451923437,-0.28600373544337065,-0.4513127498222758
132,-0.9026134139995842,-0.8919981821851815,-0.884522598110454,-0.8786788153997437,-0.8231765427712135,-0.7851817028398806,-0.7726284973336159,-0.7714911662050296,-0.705645354597753,-0.6920183779742113,-0.7197133148231095,-0.6338667899594103,-0.5644872418409339,-0.47226840027943884,-0.36364097987294774,-0.5851797944693715
133,-0.9715568479607078,-0.9502925197562053,-0.9154590325567185,-0.8643243667213444,-0.7498743965873382,-0.701191145915854,-0.6830547549795905,-0.587371444400189,-0.5728662283754394,-0.5903159325707994,-0.4717396673420323,-0.46646584525245804,-0.3166540426782458,-0.3767343701751773,-0.268374630390398,-0.3869069339812679
134,-0.9591018001859704,-0.9485994008211502,-0.9327572775007456,-0.9125785441202171,-0.8640610037298119,-0.8348880613290942,-0.8142351814357998,-0.7866663721281466,-0.7407430605687764,-0.7325524132818169,-0.7176784734794439,-0.6979586171117715,-0.6493969568657202,-0.5244797634755174,-0.40591315433127007,-0.5235402852671162
135,-0.9841935909068784,-0.9678561876220056,-0.9583733183094018,-0.8989766150414888,-0.7581862600288157,-0.6986742809790274,-0.6521248481393918,-0.4990102294887617,-0.5124577268808193,-0.4796428861451816,-0.40689547784234903,-0.4363450915602938,-0.38210468975239487,-0.36802038398512416,-0.3159112940977953,-0.09541029593785438
136,-0.9685092574749858,-0.9510759224622689,-0.9205980118458308,-0.8565026447695501,-0.7314998514618416,-0.6949989848980272,-0.6756527858082726,-0.5644988077225409,-0.5699347297917037,-0.5641962670911497,-0.476080562380611,-0.5375150214537459,-0.4782226592668016,-0.4489362640361542,-0.42299372663650747,-0.49095862673403035
137,-0.9603921485154635,-0.9524071060609661,-0.9509796525046816,-0.9239725578652902,-0.8522289169008577,-0.8096911991507368,-0.7523705916083475,-0.7083026583568508,-0.6948290324246339,-0.6743416653038747,-0.691497701845018,-0.630047703960801,-0.5047229867800462,-0.6421534672515967,-0.6326304896805687,-0.6189999738716396
138,-0.9355641151035803,-0.9092605622116576,-0.9111864257251909,-0.9217889775899251,-0.872353541974667,-0.8098452089416266,-0.7837487234093754,-0.6750730431504851,-0.6255713516443201,-0.6024647031331801,-0.5614911154116204,-0.5480494230059726,-0.49560460894241226,-0.5940230089783095,-0.5254336533804665,-0.5383871747842991
139,-0.9218555341636047,-0.9197820189112896,-0.9142630805916652,-0.9070930376637221,-0.8485616326935814,-0.8089415253220208,-0.7921461919314167,-0.7494314500397097,-0.7015688261213111,-0.6927353386521732,-0.6468374426792507,-0.6046446739465325,-0.5489938696095588,-0.5389166201815164,-0.5341899096324314,-0.7381443554428191
140,-0.9277556334062929,-0.9189813224946952,-0.9213676503766328,-0.9273083678045092,-0.8779924496330229,-0.8358076249810242,-0.8196943080283905,-0.7666697643617109,-0.7128888151355403,-0.7122188059299848,-0.675463524867129,-0.6711079659312681,-0.6322594923535062,-0.578518351134121,-0.5040567157294756,-0.5207585045206568
141,-0.9484318901466344,-0.9325275954687124,-0.899476525303789,-0.8425343869796785,-0.7267608892833948,-0.7058870693542982,-0.7179672393819609,-0.6566662657479034,-0.6261499964477728,-0.6569875668204784,-0.5264797577662637,-0.535674730239633,-0.5218793917943977,-0.29534874597173855,-0.12151002484683715,-0.0912389801936887
142,-0.9873089632023522,-0.9687031023534354,-0.9484936831775875,-0.9092985179840976,-0.8240930669789057,-0.7920963928462769,-0.7580319063352268,-0.7110807594701716,-0.6807052372962468,-0.6392285045548795,-0.642247942215868,-0.5794982103010038,-0.43389598376195093,-0.5351603189194204,-0.4799673402237882,-0.49962779236960164
143,-0.9434144570436178,-0.9270838022421178,-0.8889698271246834,-0.8607738541406709,-0.8057589901055258,-0.7724923984358163,-0.7700139116641197,-0.7726128576820851,-0.7456911201407049,-0.734630098302453,-0.7092502515253524,-0.6908686801057882,-0.5588412669235272,-0.4801373072127357,-0.5093374918236273,-0.7794660772783757
144,-0.9847963383519602,-0.9656652437254724,-0.9177614009085481,-0.8483378199384849,-0.7396708858829926,-0.7187351169483582,-0.7097661343977373,-0.657917151899009,-0.6608596207351773,-0.6334704076105159,-0.4949927892192759,-0.5060525483898748,-0.507961970444343,-0.4668957306781563,-0.34595906595274184,-0.2934589215220871
145,-0.9204327919308268,-0.9542749811772148,-0.9583168032265341,-0.9437616321733306,-0.8662843977633751,-0.8168403323028901,-0.7722021856248419,-0.6698187286878543,-0.6142300173733827,-0.6200455339949057,-0.5391761306038672,-0.4933262806764561,-0.4825040431463961,-0.4035758489228009,-0.48049579206152204,-0.2407141150213139
146,-0.9542064511957888,-0.9280234652874318,-0.9188237885844837,-0.91787776786606,-0.8677915839470294,-0.8322208166113135,-0.8238401792120192,-0.8045465447121012,-0.7340014058406593,-0.706053339036578,-0.7080709945805632,-0.6779883248626072,-0.644211708513915,-0.5264123351730404,-0.5831801281494168,-0.6500084603908574
147,-0.9492879826534193,-0.9398145136419579,-0.9379916901510222,-0.9372202642809944,-0.8870759593824811,-0.8410791209689196,-0.8271391431490726,-0.7797453442703008,-0.6946188699474507,-0.6589313791917913,-0.6472912388318391,-0.6095671314303795,-0.46808321112961204,-0.42999359352379485,-0.2698677668725159,-0.24501060420539683
148,-0.910120639340134,-0.9246592047732964,-0.9206606745632737,-0.9054550504819016,-0.8385161132998922,-0.8008748671642916,-0.781633185412588,-0.709675220445974,-0.6398072336762197,-0.6115645274252779,-0.6061023098035494,-0.5682447771159386,-0.565899935230748,-0.5816260452583889,-0.5423541238736931,-0.6080457350366988
149,-0.9800319656342802,-0.9580339379646576,-0.9150487730292567,-0.8585866808440331,-0.7632768960626121,-0.7400386476510555,-0.7197425968580577,-0.7074072957945279,-0.677946657948557,-0.6335729589302743,-0.6323874292739702,-0.6013290572375105,-0.41551312627871895,-0.5903898568666686,-0.613640280790386,-0.49646680905833507
150,-0.9719250595278276,-0.9544800649217631,-0.9103264868038873,-0.8388913015876251,-0.7187102537530696,-0.6922423035734095,-0.68875352254038,-0.5855206128212682,-0.5602958070386899,-0.5754001489799271,-0.42091803092754554,-0.439397918326644,-0.43779465354801794,-0.38934778338517356,-0.3568415703341564,-0.3672246684952801
151,-0.8882106923285809,-0.8824324096953146,-0.8674072126465638,-0.8761849758929321,-0.8168611905611851,-0.7686101879156598,-0.78287171638654,-0.7510952394305347,-0.684588290626033,-0.719679065883012,-0.6030721236531061,-0.6048162668854785,-0.6264080500326543,-0.48205898256947516,-0.45936539856565006,-0.43368191056258026
152,-0.9440400118107857,-0.9375889587846289,-0.9267673473022827,-0.9012308215230899,-0.8254959892271563,-0.7724885914303503,-0.7423451249584399,-0.6807041517754908,-0.6314263069829802,-0.6182068927614102,-0.6121964641177461,-0.5949964410977935,-0.4925687978059158,-0.5188533159863695,-0.4384943193108548,-0.3902052023714405
153,-0.9781530782252771,-0.9621791335971672,-0.9527504854608784,-0.9204998481209745,-0.8414131202676749,-0.7962262334892949,-0.7538758645197617,-0.6852044710689106,-0.7024945978437941,-0.6515942955890428,-0.5686798936347668,-0.5497561508276979,-0.4780606617809962,-0.4663352579032063,-0.44245178022935994,-0.4157536560287123
154,-0.9617880151370262,-0.9356433335934473,-0.9037222687401802,-0.8531588668134821,-0.7567929792066839,-0.7321745498677492,-0.7320996643596868,-0.6665331393032168,-0.6471615435156037,-0.6549466502347165,-0.530572984221692,-0.5535625215821129,-0.6049384433785724,-0.6005270502939914,-0.5759353121914047,-0.6345559591197472
155,-0.907286376182099,-0.8959087931630528,-0.8945364060551778,-0.8962726968667021,-0.832708145000251,-0.7805293998383842,-0.7710224924528805,-0.717441124740676,-0.6752051204071011,-0.7023804812321828,-0.6686914107107974,-0.6630316674632954,-0.6612081739709104,-0.5881404202059304,-0.4581666078035386,-0.538573859974401
156,-0.9631546776072384,-0.9485076917560605,-0.9358555419030928,-0.883059051574628,-0.7636286431448365,-0.7176130927279554,-0.6775644681015426,-0.5900629884893833,-0.5699369899741582,-0.5839443618418585,-0.5516400897655145,-0.5312407998679792,-0.40917085706724166,-0.5609330706801393,-0.526651416164038,-0.531215627307902
157,-0.9541315211459335,-0.9365727906139969,-0.9026322419599695,-0.8773604269921944,-0.7983263659319271,-0.7628346397308023,-0.7682603725675354,-0.7557587844163447,-0.6923234281619972,-0.6937035218997483,-0.6671925549526314,-0.6275939078779358,-0.5331712440618196,-0.43614941331062546,-0.3422953793758282,-0.4527184767311031
158,-0.9564391815246578,-0.9568294773363627,-0.9582781515720343,-0.940456295395439,-0.8824691674863409,-0.8437241196437453,-0.8072657735933966,-0.7415461543178875,-0.6967785389986766,-0.6433729529835925,-0.648052104943339,-0.6412570400264422,-0.6590720759242826,-0.6074943498861753,-0.56869869613051,-0.5470535238263448
159,-0.9672342212309317,-0.9411637066740731,-0.9080015345940886,-0.8632570550047972,-0.7733578208891202,-0.7415098300380554,-0.7081147895429033,-0.6853647789663436,-0.670560083104369,-0.667669560392893,-0.6477319269807001,-0.6379493725873151,-0.5758196293027393,-0.5931064330615048,-0.5897239434721129,-0.630922253154456
160,-0.8404589624219152,-0.834984934322391,-0.8012789707502328,-0.8008565439354478,-0.7322442297572574,-0.7087285954797218,-0.7172234563857889,-0.7180777929557842,-0.6582781747088247,-0.6389900649678273,-0.6655968182460286,-0.6410329629613118,-0.6253067723697815,-0.6103159627696441,-0.6079376429040253,-0.8058001623225135
161,-0.9654341355584132,-0.9490929463015285,-0.9395901133287818,-0.935416917928189,-0.8852941768247333,-0.8403606965304579,-0.8179214904825558,-0.777199492082087,-0.6933250839560674,-0.660360768210775,-0.6304300700409919,-0.5691632988598723,-0.5603252899212692,-0.44163577027861295,-0.30868684768573573,-0.301672806538856
162,-0.9880300329930377,-0.9769380752041258,-0.9566363461155621,-0.9095243996326329,-0.8233134850130793,-0.7974313728111069,-0.7767465282899719,-0.7163448729179788,-0.6942822776139405,-0.6668123295472409,-0.5710130674188822,-0.5335402817777345,-0.4053148970650743,-0.6868475365222783,-0.6714741419985688,-0.6857547903883437
163,-0.9502709912969242,-0.924462365408916,-0.9064623908063658,-0.8945120035364451,-0.8338787222371326,-0.8124862653906916,-0.8080448036842042,-0.8219274613988781,-0.7757730469478307,-0.7594345597374964,-0.7402356479852399,-0.722623906309622,-0.6322874993169982,-0.5556490369022038,-0.45632969322961325,-0.7412401172328187
164,-0.9528180525887407,-0.9480901777637766,-0.9427665179522727,-0.933450059991655,-0.8928373689644604,-0.8612365512493112,-0.8363709276859577,-0.8169472506686648,-0.7913265078226148,-0.760602707693141,-0.7735294243392065,-0.7524489751504415,-0.7088842729706772,-0.5675283208743427,-0.5883478827716722,-0.7569523057387196
165,-0.944891098992182,-0.9066528829329006,-0.8849816423473035,-0.8738024881684968,-0.8148202655352325,-0.7942819683061061,-0.7752700648840466,-0.7857819485906599,-0.7468210838259011,-0.7322125680179268,-0.6945366247045246,-0.6646947083742263,-0.63577075305624,-0.5137996603771751,-0.4390478960532471,-0.6243830757131528
166,-0.9528432515568384,-0.9276697872313099,-0.9099790911785963,-0.898659671998567,-0.843467153878823,-0.8031748211414489,-0.7789111417960289,-0.7654948088509834,-0.7502997624918801,-0.710892530353216,-0.7149819819107008,-0.7184963608802265,-0.7194558163778106,-0.6104841768229651,-0.645308462517051,-0.7840203692257856
167,-0.9522562420420265,-0.9387742227954151,-0.9378748797809103,-0.9235170931511785,-0.8566276060329902,-0.8193435836173755,-0.8036370296530624,-0.7573152147592423,-0.6718416112046419,-0.6598082938097014,-0.594470513131663,-0.5799996002177108,-0.48915460351285756,-0.5893384590770071,-0.6501976590203506,-0.6126488514100537
168,-0.9489818292037892,-0.9320876493253253,-0.902219170859937,-0.8626845879901892,-0.7641778256646294,-0.7278481663779467,-0.7212484787042185,-0.6861309521406694,-0.6507519687291996,-0.6765266903626167,-0.6327148387899193,-0.6440569309162991,-0.6119446308304565,-0.4576760134583593,-0.4046252878628167,-0.5908927873190171
169,-0.9505194583114972,-0.9339693878001681,-0.916148875847929,-0.8954970742160189,-0.8143713726181474,-0.7772557181116524,-0.7734989048230367,-0.7365086212268738,-0.6813962408609237,-0.6852236299345289,-0.5930417240420168,-0.5973424175185867,-0.5798991497515118,-0.460797371033171,-0.37631058204762385,-0.3993386234555041
